id,suburb,state_id
11825,IRAAK,75
11826,NANGILOC,75
11827,CARDROSS,75
11828,CULLULLERAINE,75
11829,LINDSAY POINT,75
11830,MERINGUR,75
11831,MERRINEE,75
11832,NEDS CORNER,75
11833,RED CLIFFS,75
11834,SUNNYCLIFFS,75
11835,WERRIMULL,75
11836,MILDURA,75
11837,MILDURA WEST,75
11838,HATTAH,75
11839,KOORLONG,75
11840,MILDURA CENTRE PLAZA,75
11841,MILDURA SOUTH,75
11842,NICHOLS POINT,75
11843,BIRDWOODTON,75
11844,MERBEIN,75
11845,MERBEIN SOUTH,75
11846,MERBEIN WEST,75
11847,WARGAN,75
11848,COWANGIE,75
11849,WALPEUP,75
11850,LINGA,75
11851,UNDERBOOL,75
11852,MURRAYVILLE,75
11853,MARONG,75
11854,WILSONS HILL,75
11855,BRIDGEWATER NORTH,75
11856,BRIDGEWATER ON LODDON,75
11857,LEICHARDT,75
11858,YARRABERB,75
11859,BEARS LAGOON,75
11860,BRENANAH,75
11861,GLENALBYN,75
11862,JARKLIN,75
11863,KINGOWER,75
11864,KURTING,75
11865,POWLETT PLAINS,75
11866,RHEOLA,75
11867,SALISBURY WEST,75
11868,SERPENTINE,75
11869,BERRIMAL,75
11870,BORUNG,75
11871,FENTONS CREEK,75
11872,FERNIHURST,75
11873,FIERY FLAT,75
11874,KURRACA,75
11875,KURRACA WEST,75
11876,MYSIA,75
11877,RICHMOND PLAINS,75
11878,SKINNERS FLAT,75
11879,WEDDERBURN JUNCTION,75
11880,WEHLA,75
11881,WOOSANG,75
11882,KINYPANIAL,75
11883,KORONG VALE,75
11884,PYALONG,75
11885,GLENHOPE EAST,75
11886,TOOBORAC,75
11887,COSTERFIELD,75
11888,DERRINAL,75
11889,HEATHCOTE SOUTH,75
11890,KNOWSLEY,75
11891,LADYS PASS,75
11892,MOORMBOOL WEST,75
11893,MOUNT CAMEL,75
11894,REDCASTLE,75
11895,BARRAKEE,75
11896,BUCKRABANYULE,75
11897,CHIRRIP,75
11898,GRANITE FLAT,75
11899,LAKE MARMAL,75
11900,NAREEWILLOCK,75
11901,TERRAPPEE,75
11902,WOOROONOOK,75
11903,WYCHITELLA,75
11904,WYCHITELLA NORTH,75
11905,YEUNGROON,75
11906,YEUNGROON EAST,75
11907,BUNGULUKE,75
11908,DUMOSA,75
11909,GLENLOTH,75
11910,GLENLOTH EAST,75
11911,JERUK,75
11912,NINYEUNOOK,75
11913,TEDDYWADDY,75
11914,TEDDYWADDY WEST,75
11915,THALIA,75
11916,TOWANINNY,75
11917,TOWANINNY SOUTH,75
11918,WYCHEPROOF,75
11919,WYCHEPROOF SOUTH,75
11920,KALPIENUNG,75
11921,NULLAWIL,75
11922,CULGOA,75
11923,WANGIE,75
11924,WARNE,75
11925,BERRIWILLOCK,75
11926,BOIGBEAT,75
11927,BIMBOURIE,75
11928,LAKE TYRRELL,75
11929,MYALL,75
11930,NANDALY,75
11931,NINDA,75
11932,NYARRIN,75
11933,PIER MILAN,75
11934,SEA LAKE,75
11935,STRATEN,75
11936,TYRRELL,75
11937,TYRRELL DOWNS,75
11938,BARRAPORT,75
11939,BARRAPORT WEST,75
11940,BOORT,75
11941,CANARY ISLAND,75
11942,CATUMNAL,75
11943,GREDGWIN,75
11944,LEAGHUR,75
11945,MINMINDIE,75
11946,YANDO,75
11947,CANNIE,75
11948,OAKVALE,75
11949,QUAMBATOOK,75
11950,COKUM,75
11951,LALBERT,75
11952,TITTYBONG,75
11953,CHINANGIN,75
11954,GOWANFORD,75
11955,MURNUNGIN,75
11956,ULTIMA,75
11957,ULTIMA EAST,75
11958,WAITCHIE,75
11959,BOLTON,75
11960,CHINKAPOOK,75
11961,COCAMBA,75
11962,GERAHMIN,75
11963,MANANGATANG,75
11964,TUROAR,75
11965,WINNAMBOOL,75
11966,ANNUELLO,75
11967,BANNERTON,75
11968,LIPAROO,75
11969,ROBINVALE,75
11970,ROBINVALE IRRIGATION DISTRICT SECTION B,75
11971,ROBINVALE IRRIGATION DISTRICT SECTION C,75
11972,ROBINVALE IRRIGATION DISTRICT SECTION D,75
11973,ROBINVALE IRRIGATION DISTRICT SECTION E,75
11974,TOL TOL,75
11975,WANDOWN,75
11976,WEMEN,75
11977,BENDIGO,75
11978,BENDIGO SOUTH,75
11979,EAST BENDIGO,75
11980,FLORA HILL,75
11981,KENNINGTON,75
11982,LONG GULLY,75
11983,NORTH BENDIGO,75
11984,QUARRY HILL,75
11985,SANDHURST EAST,75
11986,STRATHDALE,75
11987,WEST BENDIGO,75
11988,ARNOLD WEST,75
11989,AXE CREEK,75
11990,AXEDALE,75
11991,BAGSHOT,75
11992,BAGSHOT NORTH,75
11993,BENDIGO FORWARD,75
11994,CORNELLA,75
11995,EPPALOCK,75
11996,HUNTLY,75
11997,HUNTLY NORTH,75
11998,JUNORTOUN,75
11999,KIMBOLTON,75
12000,LAKE EPPALOCK,75
12001,LLANELLY,75
12002,LOCKWOOD,75
12003,LOCKWOOD SOUTH,75
12004,LONGLEA,75
12005,MAIDEN GULLY,75
12006,MANDURANG,75
12007,MANDURANG SOUTH,75
12008,PAINSWICK,75
12009,SEDGWICK,75
12010,STRATHFIELDSAYE,75
12011,TARNAGULLA,75
12012,TOOLLEEN,75
12013,WAANYARRA,75
12014,WELLSFORD,75
12015,WOODSTOCK ON LODDON,75
12016,BENDIGO DC,75
12017,GOLDEN GULLY,75
12018,GOLDEN SQUARE,75
12019,LANSELL PLAZA,75
12020,CALIFORNIA GULLY,75
12021,CAMPBELLS FOREST,75
12022,EAGLEHAWK,75
12023,EAGLEHAWK NORTH,75
12024,JACKASS FLAT,75
12025,MYERS FLAT,75
12026,SAILORS GULLY,75
12027,SEBASTIAN,75
12028,WHIPSTICK,75
12029,WOODVALE,75
12030,BARNADOWN,75
12031,FOSTERVILLE,75
12032,GOORNONG,75
12033,MUSKERRY,75
12034,BURNEWANG,75
12035,COROP WEST,75
12036,ELMORE,75
12037,HUNTER,75
12038,AVONMORE,75
12039,BURRAMBOOT,75
12040,COLBINABBIN,75
12041,COROP,75
12042,GOBARUP,75
12043,BALLENDELLA,75
12044,BAMAWM,75
12045,BAMAWM EXTENSION,75
12046,BONN,75
12047,DIGGORA,75
12048,FAIRY DELL,75
12049,NANNEELLA,75
12050,TIMMERING,75
12051,TORRUMBARRY,75
12052,LOCKINGTON,75
12053,ECHUCA,75
12054,ECHUCA SOUTH,75
12055,ECHUCA VILLAGE,75
12056,ECHUCA WEST,75
12057,KANYAPELLA,75
12058,PATHO,75
12059,ROSLYNMEAD,75
12060,WHARPARILLA,75
12061,KOTTA,75
12062,GUNBOWER,75
12063,HORFIELD,75
12064,LEITCHVILLE,75
12065,BURKES BRIDGE,75
12066,COHUNA,75
12067,CULLEN,75
12068,DALTONS BRIDGE,75
12069,GANNAWARRA,75
12070,KEELY,75
12071,MACORNA NORTH,75
12072,MCMILLANS,75
12073,MEAD,75
12074,MINCHA WEST,75
12075,WEE WEE RUP,75
12076,AUCHMORE,75
12077,DRUMMARTIN,75
12078,KAMAROOKA,75
12079,NEILBOROUGH,75
12080,RAYWOOD,75
12081,DINGEE,75
12082,KAMAROOKA NORTH,75
12083,POMPAPIEL,75
12084,TANDARRA,75
12085,MILLOO,75
12086,PIAVELLA,75
12087,CALIVIL,75
12088,MITIAMO,75
12089,TERRICK TERRICK EAST,75
12090,JUNGABURRA,75
12091,LODDON VALE,75
12092,MINCHA,75
12093,MOLOGA,75
12094,PYRAMID HILL,75
12095,SYLVATERRE,75
12096,TERRICK TERRICK,75
12097,YARRAWALLA,75
12098,DURHAM OX,75
12099,APPIN SOUTH,75
12100,BAEL BAEL,75
12101,BEAUCHAMP,75
12102,BENJEROOP,75
12103,BUDGERUM EAST,75
12104,CAPELS CROSSING,75
12105,DINGWALL,75
12106,FAIRLEY,75
12107,GONN CROSSING,75
12108,KERANG,75
12109,KERANG EAST,75
12110,KOROOP,75
12111,LAKE MERAN,75
12112,MACORNA,75
12113,MEERING WEST,75
12114,MILNES BRIDGE,75
12115,MURRABIT,75
12116,MURRABIT WEST,75
12117,MYSTIC PARK,75
12118,PINE VIEW,75
12119,REEDY LAKE,75
12120,SANDHILL LAKE,75
12121,TEAL POINT,75
12122,TRAGOWEL,75
12123,WESTBY,75
12124,KOONDROOK,75
12125,LAKE CHARM,75
12126,TRESCO,75
12127,LAKE BOGA,75
12128,TRESCO WEST,75
12129,CASTLE DONNINGTON,75
12130,CHILLINGOLLAH,75
12131,FISH POINT,75
12132,GOSCHEN,75
12133,KUNAT,75
12134,MEATIAN,75
12135,NOWIE,75
12136,NYRRABY,75
12137,PIRA,75
12138,POLISBET,75
12139,SWAN HILL,75
12140,SWAN HILL PIONEER,75
12141,SWAN HILL WEST,75
12142,WINLATON,75
12143,MURRAWEE,75
12144,MURRAYDALE,75
12145,PENTAL ISLAND,75
12146,TYNTYNDER,75
12147,TYNTYNDER SOUTH,75
12148,WOORINEN SOUTH,75
12149,WOORINEN,75
12150,WOORINEN NORTH,75
12151,BEVERFORD,75
12152,VINIFERA,75
12153,NYAH,75
12154,NYAH WEST,75
12155,MIRALIE,75
12156,TOWAN,75
12157,WOOD WOOD,75
12158,KENLEY,75
12159,KOOLOONONG,75
12160,LAKE POWELL,75
12161,NATYA,75
12162,PIANGIL,75
12163,BOUNDARY BEND,75
12164,TABILK,75
12165,BAILIESTON,75
12166,GOULBURN WEIR,75
12167,GRAYTOWN,75
12168,KIRWANS BRIDGE,75
12169,MITCHELLSTOWN,75
12170,NAGAMBIE,75
12171,WAHRING,75
12172,WIRRATE,75
12173,DHURRINGILE,75
12174,MOORILIM,75
12175,MURCHISON,75
12176,MURCHISON EAST,75
12177,MURCHISON NORTH,75
12178,MOORA,75
12179,RUSHWORTH,75
12180,WANALTA,75
12181,WARANGA SHORES,75
12182,WHROO,75
12183,TOOLAMBA,75
12184,TOOLAMBA WEST,75
12185,GILLIESTON,75
12186,GIRGARRE EAST,75
12187,HARSTON,75
12188,MOOROOPNA NORTH WEST,75
12189,TATURA,75
12190,TATURA EAST,75
12191,WARANGA,75
12192,BYRNESIDE,75
12193,MERRIGUM,75
12194,KYABRAM,75
12195,KYABRAM SOUTH,75
12196,LANCASTER,75
12197,ST GERMAINS,75
12198,TARIPTA,75
12199,WYUNA,75
12200,WYUNA EAST,75
12201,KYVALLEY,75
12202,TONGALA,75
12203,YAMBUNA,75
12204,KOYUGA,75
12205,STRATHALLAN,75
12206,CARAG CARAG,75
12207,STANHOPE SOUTH,75
12208,GIRGARRE,75
12209,ARDMONA,75
12210,COOMBOONA,75
12211,MOOROOPNA,75
12212,MOOROOPNA NORTH,75
12213,UNDERA,75
12214,BRANDITT,75
12215,CANIAMBO,75
12216,COLLIVER,75
12217,DUNKIRK,75
12218,SHEPPARTON,75
12219,SHEPPARTON SOUTH,75
12220,ARCADIA SOUTH,75
12221,COSGROVE SOUTH,75
12222,GRAHAMVALE,75
12223,KARRAMOMUS,75
12224,KIALLA,75
12225,KIALLA EAST,75
12226,KIALLA WEST,75
12227,LEMNOS,75
12228,ORRVALE,75
12229,SHEPPARTON EAST,75
12230,SHEPPARTON NORTH,75
12231,CONGUPNA,75
12232,BUNBARTHA,75
12233,KATANDRA,75
12234,KATANDRA WEST,75
12235,MARIONVALE,75
12236,MARUNGI,75
12237,TALLYGAROOPNA,75
12238,ZEERUST,75
12239,KAARIMBA,75
12240,MUNDOONA,75
12241,WUNGHNU,75
12242,DRUMANURE,75
12243,NARING,75
12244,NUMURKAH,75
12245,WAAIA,75
12246,YALCA,75
12247,KOTUPNA,75
12248,NATHALIA,75
12249,YIELIMA,75
12250,BARMAH,75
12251,LOWER MOIRA,75
12252,PICOLA,75
12253,PICOLA WEST,75
12254,KATUNGA,75
12255,BEARII,75
12256,MYWEE,75
12257,STRATHMERTON,75
12258,ULUPNA,75
12259,COBRAM,75
12260,COBRAM EAST,75
12261,KOONOOMOO,75
12262,MUCKATAH,75
12263,YARROWEYAH,75
12264,DOOKIE,75
12265,MOUNT MAJOR,75
12266,NALINGA,75
12267,WAGGARANDALL,75
12268,YABBA NORTH,75
12269,YABBA SOUTH,75
12270,YOUANMITE,75
12271,DOOKIE COLLEGE,75
12272,KATAMATITE,75
12273,KATAMATITE EAST,75
12274,BROADFORD,75
12275,CLONBINANE,75
12276,HAZELDENE,75
12277,STRATH CREEK,75
12278,SUGARLOAF CREEK,75
12279,SUNDAY CREEK,75
12280,TYAAK,75
12281,WATERFORD PARK,75
12282,TALLAROOK,75
12283,CAVEAT,75
12284,DROPMORE,75
12285,HIGHLANDS,75
12286,HILLDENE,75
12287,KERRISDALE,75
12288,SEYMOUR SOUTH,75
12289,TRAWOOL,75
12290,WHITEHEADS CREEK,75
12291,PUCKAPUNYAL,75
12292,PUCKAPUNYAL MILPO,75
12293,AVENEL,75
12294,UPTON HILL,75
12295,BALMATTUM,75
12296,CREIGHTONS CREEK,75
12297,EUROA,75
12298,GOORAM,75
12299,KELVIN VIEW,75
12300,KITHBROOK,75
12301,LONGWOOD EAST,75
12302,MIEPOLL,75
12303,MOGLONEMBY,75
12304,MOLKA,75
12305,PRANJIP,75
12306,RIGGS CREEK,75
12307,RUFFY,75
12308,SHEANS CREEK,75
12309,STRATHBOGIE,75
12310,TARCOMBE,75
12311,BOHO,75
12312,BOHO SOUTH,75
12313,CREEK JUNCTION,75
12314,EARLSTON,75
12315,GOWANGARDIE,75
12316,KOONDA,75
12317,MARRAWEENEY,75
12318,TAMLEUGH,75
12319,TAMLEUGH NORTH,75
12320,UPOTIPOTPON,75
12321,VIOLET TOWN,75
12322,BADDAGINNIE,75
12323,TARNOOK,75
12324,WARRENBAYNE,75
12325,BENALLA,75
12326,BENALLA WEST,75
12327,BROKEN CREEK,75
12328,GOOMALIBEE,75
12329,LIMA,75
12330,LIMA EAST,75
12331,LIMA SOUTH,75
12332,LURG,75
12333,MOLYULLAH,75
12334,MOORNGAG,75
12335,SAMARIA,75
12336,SWANPOOL,75
12337,TATONG,75
12338,UPPER LURG,75
12339,UPPER RYANS CREEK,75
12340,WINTON NORTH,75
12341,BOWEYA,75
12342,BOWEYA NORTH,75
12343,GLENROWAN,75
12344,GLENROWAN WEST,75
12345,GRETA SOUTH,75
12346,GRETA WEST,75
12347,HANSONVILLE,75
12348,MOUNT BRUNO,75
12349,TAMINICK,75
12350,WANGARATTA WEST,75
12351,YARRUNGA,75
12352,BOBINAWARRAH,75
12353,BOORHAMAN,75
12354,BOORHAMAN EAST,75
12355,BOWSER,75
12356,BYAWATHA,75
12357,CARBOOR,75
12358,CHESHUNT,75
12359,CHESHUNT SOUTH,75
12360,DOCKER,75
12361,DOCKERS PLAINS,75
12362,EAST WANGARATTA,75
12363,EDI,75
12364,EDI UPPER,75
12365,EVERTON,75
12366,EVERTON UPPER,75
12367,KING VALLEY,75
12368,LACEBY,75
12369,LONDRIGAN,75
12370,MARKWOOD,75
12371,MEADOW CREEK,75
12372,MILAWA,75
12373,NORTH WANGARATTA,75
12374,OXLEY FLATS,75
12375,PEECHELBA,75
12376,PEECHELBA EAST,75
12377,ROSE RIVER,75
12378,TARRAWINGEE,75
12379,WABONGA,75
12380,WALDARA,75
12381,WANGANDARY,75
12382,WANGARATTA FORWARD,75
12383,WANGARATTA SOUTH,75
12384,WHITLANDS,75
12385,BORALMA,75
12386,LILLIPUT,75
12387,NORONG,75
12388,SPRINGHURST,75
12389,CHILTERN,75
12390,CHILTERN VALLEY,75
12391,CORNISHTOWN,75
12392,BOORHAMAN NORTH,75
12393,BRIMIN,75
12394,CARLYLE,75
12395,GOORAMADDA,75
12396,GREAT SOUTHERN,75
12397,LAKE MOODEMERE,75
12398,PRENTICE NORTH,75
12399,RUTHERGLEN,75
12400,WAHGUNYAH,75
12401,BARNAWARTHA,75
12402,INDIGO VALLEY,75
12403,WODONGA,75
12404,WEST WODONGA,75
12405,WODONGA PLAZA,75
12406,ALLANS FLAT,75
12407,BANDIANA,75
12408,BARANDUDA,75
12409,BARNAWARTHA NORTH,75
12410,BELLBRIDGE,75
12411,BERRINGAMA,75
12412,BETHANGA,75
12413,BONEGILLA,75
12414,CORAL BANK,75
12415,DEDERANG,75
12416,EBDEN,75
12417,GATEWAY ISLAND,75
12418,GLEN CREEK,75
12419,GUNDOWRING,75
12420,HUON CREEK,75
12421,KANCOONA,75
12422,KERGUNYAH,75
12423,KERGUNYAH SOUTH,75
12424,KIEWA,75
12425,LENEVA,75
12426,LUCYVALE,75
12427,MONGANS BRIDGE,75
12428,OSBORNES FLAT,75
12429,STAGHORN FLAT,75
12430,TALGARNO,75
12431,TANGAMBALANGA,75
12432,THOLOGOLONG,75
12433,UPPER GUNDOWRING,75
12434,WODONGA FORWARD,75
12435,BANDIANA MILPO,75
12436,CHARLEROI,75
12437,HUON,75
12438,TAWONGA,75
12439,TAWONGA SOUTH,75
12440,BOGONG,75
12441,MOUNT BEAUTY,75
12442,NELSE,75
12443,BULLIOH,75
12444,JARVIS CREEK,75
12445,TALLANGATTA,75
12446,TALLANGATTA EAST,75
12447,DARTMOUTH,75
12448,GRANYA,75
12449,MITTA MITTA,75
12450,OLD TALLANGATTA,75
12451,SHELLEY,75
12452,TALLANDOON,75
12453,TALLANGATTA SOUTH,75
12454,TALLANGATTA VALLEY,75
12455,KOETONG,75
12456,CUDGEWA,75
12457,BIGGARA,75
12458,COLAC COLAC,75
12459,CORRYONG,75
12460,NARIEL VALLEY,75
12461,THOWGLA VALLEY,75
12462,TOM GROGGIN,75
12463,TOWONG,75
12464,TOWONG UPPER,75
12465,TINTALDRA,75
12466,BURROWYE,75
12467,GUYS FOREST,75
12468,MOUNT ALFRED,75
12469,WALWA,75
12470,RUBICON,75
12471,EILDON,75
12472,LAKE EILDON,75
12473,TAYLOR BAY,75
12474,ACHERON,75
12475,CATHKIN,75
12476,DEVILS RIVER,75
12477,FAWCETT,75
12478,KORIELLA,75
12479,MAINTONGOON,75
12480,TAGGERTY,75
12481,WHANREGARWEN,75
12482,ANCONA,75
12483,MERTON,75
12484,WOODFIELD,75
12485,GHIN GHIN,75
12486,GLENBURN,75
12487,HOMEWOOD,75
12488,MURRINDINDI,75
12489,YEA,75
12490,GOBUR,75
12491,KANUMBRA,75
12492,TERIP TERIP,75
12493,YARCK,75
12494,BARWITE,75
12495,MIRIMBAH,75
12496,ARCHERTON,75
12497,BARJARG,75
12498,BOOROLITE,75
12499,BRIDGE CREEK,75
12500,DELATITE,75
12501,ENOCHS POINT,75
12502,GAFFNEYS CREEK,75
12503,GOUGHS BAY,75
12504,HOWES CREEK,75
12505,HOWQUA,75
12506,HOWQUA HILLS,75
12507,HOWQUA INLET,75
12508,KEVINGTON,75
12509,KNOCKWOOD,75
12510,MACS COVE,75
12511,MAINDAMPLE,75
12512,MATLOCK,75
12513,MERRIJIG,75
12514,MOUNT BULLER,75
12515,MOUNTAIN BAY,75
12516,PIRIES,75
12517,SAWMILL SETTLEMENT,75
12518,TOLMIE,75
12519,BOXWOOD,75
12520,CHESNEY VALE,75
12521,GOORAMBAT,75
12522,MAJOR PLAINS,75
12523,BUNGEET,75
12524,BUNGEET WEST,75
12525,DEVENISH,75
12526,THOONA,75
12527,ALMONDS,75
12528,LAKE ROWAN,75
12529,PELLUEBLA,75
12530,ST JAMES,75
12531,YUNDOOL,75
12532,BOOMAHNOOMOONAH,75
12533,TUNGAMAH,75
12534,WILBY,75
12535,YOUARANG,75
12536,BATHUMI,75
12537,BOOSEY,75
12538,BUNDALONG,75
12539,BUNDALONG SOUTH,75
12540,BURRAMINE,75
12541,BURRAMINE SOUTH,75
12542,ESMOND,75
12543,TELFORD,75
12544,YARRAWONGA SOUTH,75
12545,MOYHU,75
12546,MYRRHEE,75
12547,BOWMANS FOREST,75
12548,WHOROULY,75
12549,WHOROULY EAST,75
12550,WHOROULY SOUTH,75
12551,MYRTLEFORD,75
12552,ABBEYARD,75
12553,BARWIDGEE,75
12554,BUFFALO RIVER,75
12555,DANDONGADALE,75
12556,GAPSTED,75
12557,MERRIANG,75
12558,MERRIANG SOUTH,75
12559,MUDGEGONGA,75
12560,NUG NUG,75
12561,ROSEWHITE,75
12562,SELWYN,75
12563,WONNANGATTA,75
12564,OVENS,75
12565,EUROBIN,75
12566,MOUNT BUFFALO,75
12567,POREPUNKAH,75
12568,FREEBURGH,75
12569,HARRIETVILLE,75
12570,HOTHAM HEIGHTS,75
12571,MOUNT HOTHAM,75
12572,SMOKO,75
12573,WANDILIGONG,75
12574,ELDORADO,75
12575,BEECHWORTH,75
12576,MURMUNGEE,75
12577,WOORAGEE,75
12578,BRUARONG,75
12579,YACKANDANDAH,75
12580,WOLLERT,75
12581,MORANG SOUTH,75
12582,SOUTH MORANG,75
12583,BEVERIDGE,75
12584,DOREEN,75
12585,MERNDA,75
12586,YAN YEAN,75
12587,CHINTIN,75
12588,DARRAWEIT GUIM,75
12589,UPPER PLENTY,75
12590,WALLAN,75
12591,EDEN PARK,75
12592,HUMEVALE,75
12593,KINGLAKE CENTRAL,75
12594,KINGLAKE WEST,75
12595,WHITTLESEA,75
12596,HEATHCOTE JUNCTION,75
12597,WANDONG,75
12598,PANTON HILL,75
12599,SMITHS GULLY,75
12600,BYLANDS,75
12601,KINGLAKE,75
12602,GLENAROUA,75
12603,HIGH CAMP,75
12604,KILMORE,75
12605,KILMORE EAST,75
12606,MORANDING,75
12607,TANTARABOO,75
12608,WILLOWMAVIN,75
12609,KALORAMA,75
12610,MOUNT DANDENONG,75
12611,GRUYERE,75
12612,YERING,75
12613,DIXONS CREEK,75
12614,STEELS CREEK,75
12615,TARRAWARRA,75
12616,YARRA GLEN,75
12617,BADGER CREEK,75
12618,CASTELLA,75
12619,CHUM CREEK,75
12620,HEALESVILLE,75
12621,HEALESVILLE MAIN STREET,75
12622,HEALESVILLE POST SHOP,75
12623,MOUNT TOOLEBEWONG,75
12624,TOOLANGI,75
12625,FERNSHAW,75
12626,NARBETHONG,75
12627,CAMBARVILLE,75
12628,MARYSVILLE,75
12629,MOUNT BURNETT,75
12630,NANGANA,75
12631,AVONSLEIGH,75
12632,CLEMATIS,75
12633,GEMBROOK,75
12634,TREMONT,75
12635,FERNY CREEK,75
12636,SASSAFRAS GULLY,75
12637,SHERBROOKE,75
12638,KALLISTA,75
12639,THE PATCH,75
12640,MONBULK,75
12641,SILVAN,75
12642,MOUNT EVELYN,75
12643,GILDEROY,75
12644,GLADYSDALE,75
12645,POWELLTOWN,75
12646,THREE BRIDGES,75
12647,YARRA JUNCTION,75
12648,BIG PATS CREEK,75
12649,EAST WARBURTON,75
12650,MCMAHONS CREEK,75
12651,MILLGROVE,75
12652,WESBURN,75
12653,MONASH UNIVERSITY,75
12654,ENDEAVOUR HILLS,75
12655,HALLAM,75
12656,NARRE WARREN EAST,75
12657,NARRE WARREN NORTH,75
12658,FOUNTAIN GATE,75
12659,NARRE WARREN,75
12660,NARRE WARREN SOUTH,75
12661,BERWICK,75
12662,HARKAWAY,75
12663,GUYS HILL,75
12664,BEACONSFIELD UPPER,75
12665,DEWHURST,75
12666,OFFICER,75
12667,OFFICER SOUTH,75
12668,PAKENHAM,75
12669,PAKENHAM SOUTH,75
12670,PAKENHAM UPPER,75
12671,RYTHDALE,75
12672,MARYKNOLL,75
12673,NAR NAR GOON,75
12674,NAR NAR GOON NORTH,75
12675,TYNONG,75
12676,TYNONG NORTH,75
12677,CORA LYNN,75
12678,GARFIELD NORTH,75
12679,VERVALE,75
12680,BUNYIP,75
12681,BUNYIP NORTH,75
12682,IONA,75
12683,TONIMBUK,75
12684,LABERTOUCHE,75
12685,LONGWARRY,75
12686,LONGWARRY NORTH,75
12687,MODELLA,75
12688,ATHLONE,75
12689,DROUIN,75
12690,DROUIN EAST,75
12691,DROUIN SOUTH,75
12692,DROUIN WEST,75
12693,HALLORA,75
12694,JINDIVICK,75
12695,RIPPLEBROOK,75
12696,BONA VISTA,75
12697,WARRAGUL,75
12698,BRAVINGTON,75
12699,BULN BULN,75
12700,BULN BULN EAST,75
12701,CROSSOVER,75
12702,ELLINBANK,75
12703,FERNDALE,75
12704,LARDNER,75
12705,NILMA,75
12706,NILMA NORTH,75
12707,SEAVIEW,75
12708,SHADY CREEK,75
12709,TETOORA ROAD,75
12710,TORWOOD,75
12711,WARRAGUL SOUTH,75
12712,WARRAGUL WEST,75
12713,CLOVERLEA,75
12714,DARNUM,75
12715,GAINSBOROUGH,75
12716,ALLAMBEE,75
12717,YARRAGON,75
12718,YARRAGON SOUTH,75
12719,NARRACAN,75
12720,THORPDALE SOUTH,75
12721,TRAFALGAR,75
12722,TRAFALGAR EAST,75
12723,TRAFALGAR SOUTH,75
12724,ABERFELDY,75
12725,AMOR,75
12726,BOOLA,75
12727,CARINGAL,75
12728,COALVILLE,75
12729,ERICA,75
12730,FUMINA,75
12731,FUMINA SOUTH,75
12732,HERNES OAK,75
12733,JACOB CREEK,75
12734,MOE,75
12735,MOE SOUTH,75
12736,MOONDARRA,75
12737,NEWBOROUGH,75
12738,NEWBOROUGH EAST,75
12739,RAWSON,75
12740,TANJIL,75
12741,TANJIL SOUTH,75
12742,THALLOO,75
12743,TOOMBON,75
12744,WALHALLA,75
12745,WALHALLA EAST,75
12746,WILLOW GROVE,75
12747,YALLOURN,75
12748,YALLOURN NORTH,75
12749,NEERIM,75
12750,NEERIM EAST,75
12751,NEERIM SOUTH,75
12752,NAYOOK,75
12753,NEERIM JUNCTION,75
12754,NEERIM NORTH,75
12755,ADA,75
12756,BAW BAW VILLAGE,75
12757,GENTLE ANNIE,75
12758,ICY CREEK,75
12759,LOCH VALLEY,75
12760,NOOJEE,75
12761,PIEDMONT,75
12762,TANJIL BREN,75
12763,TOORONGO,75
12764,VESPER,75
12765,THORPDALE,75
12766,DRIFFIELD,75
12767,HAZELWOOD,75
12768,HAZELWOOD NORTH,75
12769,HAZELWOOD SOUTH,75
12770,JEERALANG,75
12771,JEERALANG JUNCTION,75
12772,MID VALLEY,75
12773,MORWELL,75
12774,MORWELL EAST,75
12775,MORWELL UPPER,75
12776,GIPPSLAND MC,75
12777,BLACKWARRY,75
12778,CALLIGNEE,75
12779,CALLIGNEE NORTH,75
12780,CALLIGNEE SOUTH,75
12781,CARRAJUNG,75
12782,CARRAJUNG LOWER,75
12783,CARRAJUNG SOUTH,75
12784,FLYNNS CREEK,75
12785,KOORNALLA,75
12786,LOY YANG,75
12787,MOUNT TASSIE,75
12788,TRARALGON,75
12789,TRARALGON EAST,75
12790,TRARALGON SOUTH,75
12791,TYERS,75
12792,HIAMDALE,75
12793,NAMBROK,75
12794,WILLUNG,75
12795,WILLUNG SOUTH,75
12796,SALE,75
12797,SALE NORTH,75
12798,WURRUK,75
12799,AIRLY,75
12800,BUNDALAGUAH,75
12801,CLYDEBANK,75
12802,COBAINS,75
12803,DARRIMAN,75
12804,DUTSON,75
12805,DUTSON DOWNS,75
12806,FLAMINGO BEACH,75
12807,GIFFARD,75
12808,GIFFARD WEST,75
12809,GLOMAR BEACH,75
12810,KILMANY,75
12811,LAKE WELLINGTON,75
12812,LOCH SPORT,75
12813,MONTGOMERY,75
12814,MYRTLEBANK,75
12815,PARADISE BEACH,75
12816,PEARSONDALE,75
12817,SEACOMBE,75
12818,SEASPRAY,75
12819,STRADBROKE,75
12820,THE HEART,75
12821,THE HONEYSUCKLES,75
12822,EAST SALE,75
12823,SALE EAST RAAF,75
12824,GLENGARRY NORTH,75
12825,GLENGARRY WEST,75
12826,COWWARR,75
12827,ARBUCKLE,75
12828,BILLABONG,75
12829,BURAGWONDUC,75
12830,CROOKAYAN,75
12831,DENISON,75
12832,GILLUM,75
12833,GLENFALLOCH,75
12834,GLENMAGGIE,75
12835,HEYFIELD,75
12836,HOWITT PLAINS,75
12837,LICOLA,75
