suburb,state_id,postcode
MEDWAY,70,2820
MEEKATHARRA,76,6642
MEELON,76,6208
MEENAAR,76,6401
MEENIYAN,75,3956
MEERING WEST,75,3579
MEERLIEU,75,3862
MEERSCHAUM VALE,70,2477
MEERUP,76,6262
MEGALONG,70,2785
MEGAN,70,2453
MEIKLEVILLE HILL,72,4703
MELALEUCA,76,6065
MELAWONDI,72,4570
MELBA,69,2615
MELBERGEN,70,2669
MELBOURNE,75,3000
MELBOURNE,75,3001
MELBOURNE,75,3004
MELBOURNE,75,8001
MELBOURNE,75,8045
MELBOURNE,75,8051
MELBOURNE,75,8060
MELBOURNE,75,8061
MELBOURNE,75,8066
MELBOURNE,75,8069
MELBOURNE,75,8070
MELBOURNE,75,8071
MELBOURNE,75,8102
MELBOURNE,75,8103
MELBOURNE,75,8107
MELBOURNE,75,8108
MELBOURNE,75,8111
MELBOURNE,75,8120
MELBOURNE,75,8205
MELBOURNE,75,8383
MELBOURNE,75,8386
MELBOURNE,75,8388
MELBOURNE,75,8390
MELBOURNE,75,8393
MELBOURNE,75,8394
MELBOURNE,75,8396
MELBOURNE,75,8399
MELBOURNE AIRPORT,75,3045
MELBOURNE UNIVERSITY,75,3052
MELDALE,72,4510
MELDRUM DOWNS,70,2453
MELINGA,70,2430
MELLA,74,7330
MELLONG,70,2756
MELLOOL,70,2734
MELROSE,72,4613
MELROSE,73,5483
MELROSE,74,7310
MELROSE PARK,70,2114
MELROSE PARK,73,5039
MELTON,75,3337
MELTON,73,5555
MELTON MOWBRAY,74,7030
MELTON SOUTH,75,3338
MELTON WEST,75,3337
MELVILLE,70,2320
MELVILLE,76,6156
MELVILLE,76,6956
MELVILLE FOREST,75,3315
MELWOOD,75,3875
MEMAGONG,70,2594
MEMANA,74,7255
MEMERAMBI,72,4610
MENA CREEK,72,4871
MENA PARK,75,3373
MENAH,70,2850
MENAI,70,2234
MENAI CENTRAL,70,2234
MENANGLE,70,2568
MENANGLE PARK,70,2563
MENDOORAN,70,2842
MENGHA,74,7330
MENINDEE,70,2879
MENINGIE,73,5264
MENINGIE EAST,73,5264
MENINGIE WEST,73,5264
MENORA,76,6050
MENTMORE,72,4798
MENTONE,75,3194
MENTONE EAST,75,3194
MENZIES,72,4825
MENZIES,73,5223
MENZIES,76,6436
MENZIES CREEK,75,3159
MEPUNGA,75,3277
MEPUNGA EAST,75,3277
MEPUNGA WEST,75,3277
MERAH NORTH,70,2388
MERBEIN,75,3505
MERBEIN SOUTH,75,3505
MERBEIN WEST,75,3505
MERCUNDA,73,5308
MEREDITH,75,3333
MEREWETHER,70,2291
MEREWETHER HEIGHTS,70,2291
MERGHINY,73,5690
MERIBAH,73,5311
MERIDAN PLAINS,72,4551
MERILUP,76,6352
MERIMBULA,70,2548
MERINDA,72,4805
MERINGANDAN,72,4352
MERINGANDAN WEST,72,4352
MERINGO,70,2537
MERINGUR,75,3496
MERINO,75,3310
MERIVALE,76,6450
MERLWOOD,72,4605
MERLYNSTON,75,3058
MERMAID BEACH,72,4218
MERMAID WATERS,72,4218
MERNDA,75,3754
MERNOT,70,2422
MEROO,70,2850
MEROO MEADOW,70,2540
MEROTHERIE,70,2852
MERREDIN,76,6415
MERRIANG,75,3737
MERRIANG SOUTH,75,3737
MERRIANGAAH,70,2632
MERRICKS,75,3916
MERRICKS BEACH,75,3926
MERRICKS NORTH,75,3926
MERRICUMBENE,70,2622
MERRIGAL,70,2827
MERRIGUM,75,3618
MERRIJIG,75,3723
MERRIJIG,75,3875
MERRILL,70,2581
MERRIMAC,72,4226
MERRIMU,75,3340
MERRINEE,75,3496
MERRITON,73,5523
MERRITTS CREEK,72,4352
MERRIWA,70,2329
MERRIWA,76,6030
MERRIWAGGA,70,2652
MERRYBURN,72,4854
MERRYGOEN,70,2831
MERRYLANDS,70,2160
MERRYLANDS WEST,70,2160
MERRYVALE,72,4340
MERSEY FOREST,74,7304
MERSEYLEA,74,7305
MERTON,75,3715
MERTY MERTY,73,5731
MERU,76,6530
MERUNGLE HILL,70,2705
MERYLA,70,2577
METCALFE,75,3448
METCALFE EAST,75,3444
METFORD,70,2323
METHUL,70,2701
METRICUP,76,6280
METTLER,76,6328
METUNG,75,3904
MEUNNA,74,7325
MEWBURN PARK,75,3859
MEXICO,72,4728
MIA MIA,75,3444
MIA MIA,72,4754
MIALLO,72,4873
MIAMI,72,4220
MIAMOON,76,6612
MIANDETTA,70,2825
MIANDETTA,74,7310
MIARA,72,4673
MICA CREEK,72,4825
MICALO ISLAND,70,2464
MICHELAGO,70,2620
MICKIBRI,70,2870
MICKLEHAM,75,3064
MID VALLEY,75,3840
MIDDLE ARM,70,2580
MIDDLE BEACH,73,5501
MIDDLE BROOK,70,2337
MIDDLE BROTHER,70,2443
MIDDLE CAMBERWELL,75,3124
MIDDLE CAMP,70,2281
MIDDLE COVE,70,2068
MIDDLE CREEK,75,3375
MIDDLE DURAL,70,2158
MIDDLE FALBROOK,70,2330
MIDDLE FLAT,70,2630
MIDDLE PARK,75,3206
MIDDLE PARK,72,4074
MIDDLE POCKET,70,2483
MIDDLE POINT,71,822
MIDDLE RIDGE,72,4350
MIDDLE RIVER,73,5223
MIDDLE SWAN,76,6056
MIDDLEBROOK,72,4886
MIDDLEMOUNT,72,4746
MIDDLESEX,76,6258
MIDDLESEX,74,7306
MIDDLETON,72,4735
MIDDLETON,73,5213
MIDDLETON,74,7163
MIDDLETON BEACH,76,6330
MIDDLETON GRANGE,70,2171
MIDDLINGBANK,70,2630
MIDGE POINT,72,4799
MIDGEE,72,4702
MIDGEE,73,5602
MIDGENOO,72,4854
MIDGEREE BAR,72,4852
MIDGINBIL,70,2484
MIDLAND,76,6056
MIDVALE,76,6056
MIDWAY POINT,74,7171
MIENA,74,7030
MIEPOLL,75,3666
MIGA LAKE,75,3409
MIGHELL,72,4860
MIHI,70,2358
MIL-LEL,73,5291
MILA,70,2632
MILABENA,74,7325
MILANG,73,5256
MILAWA,75,3678
MILBONG,72,4310
MILBRODALE,70,2330
MILBRULONG,70,2656
MILBY,70,2877
MILDURA,75,3500
MILDURA,75,3502
MILDURA CENTRE PLAZA,75,3501
MILDURA EAST,75,3500
MILDURA SOUTH,75,3501
MILDURA WEST,75,3500
MILE END,73,5031
MILE END SOUTH,73,5031
MILENDELLA,73,5237
MILES,72,4415
MILES END,72,4825
MILFORD,72,4310
MILIKAPITI,71,822
MILING,76,6575
MILKERS FLAT,70,2795
MILL PARK,75,3082
MILLAA MILLAA,72,4886
MILLAH MURRAH,70,2795
MILLAROO,72,4807
MILLARS WELL,76,6714
MILLBANK,70,2440
MILLBANK,72,4670
MILLBRIDGE,76,6232
MILLBROOK,75,3352
MILLBROOK,73,5231
MILLBROOK,76,6330
MILLCHESTER,72,4820
MILLENDON,76,6056
MILLERS BLUFF,74,7030
MILLERS FOREST,70,2324
MILLERS POINT,70,2000
MILLFIELD,70,2325
MILLGROVE,75,3799
MILLICENT,73,5280
MILLIE,70,2397
MILLINGANDI,70,2549
MILLMERRAN,72,4357
MILLMERRAN DOWNS,72,4357
MILLMERRAN WOODS,72,4357
MILLNER,71,810
MILLOO,75,3572
MILLS LAKE,76,6336
MILLSTREAM,72,4888
MILLSTREAM,76,6716
MILLSWOOD,73,5034
MILLTHORPE,70,2798
MILLTOWN,75,3304
MILLWOOD,72,4357
MILMAN,72,4702
MILNES BRIDGE,75,3579
MILO,76,6525
MILORA,72,4309
MILPARA,76,6330
MILPARINKA,70,2880
MILPERRA,70,1891
MILPERRA,70,2214
MILROY,70,2380
MILROY,70,2850
MILSONS PASSAGE,70,2083
MILSONS POINT,70,1565
MILSONS POINT,70,2061
MILTALIE,73,5602
MILTON,70,2538
MILTON,72,4064
MILVALE,70,2594
MIMEGARRA,76,6507
MIMOSA,70,2666
MIMOSA,72,4702
MIN MIN,72,4829
MINBRIE,73,5602
MINBUN,72,4886
MINBURRA,73,5431
MINCHA,75,3575
MINCHA WEST,75,3568
MINCHINBURY,70,2770
MINDARABIN,76,6336
MINDARIBBA,70,2320
MINDARIE,73,5309
MINDARIE,76,6030
MINDARRA,76,6503
MINDEN,72,4311
MINDING,76,6315
MINERS REST,75,3352
MINGARY,73,5440
MINGAY,70,2727
MINGAY,75,3324
MINGBOOL,73,5291
MINGELA,72,4816
MINGENEW,76,6522
MINGO,72,4625
MINGOOLA,70,2372
MINGOOLA,72,4380
MINHAMITE,75,3287
MINIGIN,76,6312
MINILYA,76,6701
MINIMAY,75,3413
MINIMBAH,70,2312
MININERA,75,3351
MINJAH,75,3276
MINJARY,70,2720
MINLATON,73,5575
MINMI,70,2287
MINMINDIE,75,3537
MINNAMOOLKA,72,4872
MINNAMURRA,70,2533
MINNENOOKA,76,6532
MINNIE DOWNS,72,4478
MINNIE WATER,70,2462
MINNIPA,73,5654
MINNIVALE,76,6462
MINORE,70,2830
MINTABIE,73,5724
MINTARO,73,5415
MINTO,70,2566
MINTO,75,3551
MINTO HEIGHTS,70,2566
MINVALARA,73,5422
MINYAMA,72,4575
MINYIP,75,3392
MINYIRR,76,6725
MIRA MAR,76,6330
MIRALIE,75,3596
MIRAM,75,3415
MIRANDA,70,1490
MIRANDA,70,2228
MIRANDA,73,5700
MIRANI,72,4754
MIRANNIE,70,2330
MIRBOO,75,3871
MIRBOO EAST,75,3870
MIRBOO NORTH,75,3871
MIRBOO SOUTH,75,3956
MIRIAM VALE,72,4677
MIRIMBAH,75,3722
MIRIWINNI,72,4871
MIRRABOOKA,70,2264
MIRRABOOKA,76,6061
MIRRABOOKA,76,6941
MIRRANATWA,75,3294
MIRROOL,70,2665
MISSABOTTI,70,2449
MISSEN FLAT,72,4361
MISSENDEN ROAD,70,2050
MISSION BEACH,72,4852
MISSION RIVER,72,4874
MITCHAM,75,3132
MITCHAM,73,5062
MITCHAM NORTH,75,3132
MITCHAM SHOPPING CENTRE,73,5062
MITCHELL,71,832
MITCHELL,70,2795
MITCHELL,69,2911
MITCHELL,72,4465
MITCHELL,73,5607
MITCHELL PARK,75,3352
MITCHELL PARK,75,3355
MITCHELL PARK,73,5043
MITCHELL PLATEAU,76,6740
MITCHELLS FLAT,70,2330
MITCHELLS ISLAND,70,2430
MITCHELLSTOWN,75,3608
MITCHELLVILLE,73,5602
MITCHELTON,72,4053
MITIAMO,75,3573
MITRE,75,3409
MITTA MITTA,75,3701
MITTAGONG,70,2575
MITTYACK,75,3533
MIVA,72,4570
MOA ISLAND,72,4875
MOAMA,70,2731
MOANA,73,5169
MOBILONG,73,5253
MOBRUP,76,6395
MOCARDY,76,6603
MOCKINYA,75,3401
MOCULTA,73,5353
MODANVILLE,70,2480
MODBURY,73,5092
MODBURY HEIGHTS,73,5092
MODBURY NORTH,73,5092
MODELLA,75,3816
MODEWARRE,75,3240
MOE,75,3825
MOE SOUTH,75,3825
MOERLONG,73,5278
MOFFAT BEACH,72,4551
MOFFATDALE,72,4605
MOGAREEKA,70,2550
MOGENDOURA,70,2537
MOGGILL,72,4070
MOGGS CREEK,75,3231
MOGGS SWAMP,70,2370
MOGILLA,70,2550
MOGLONEMBY,75,3666
MOGO,70,2536
MOGO,70,2850
MOGO CREEK,70,2775
MOGOOD,70,2538
MOGRANI,70,2422
MOGRIGUY,70,2830
MOGUMBER,76,6506
MOIL,71,810
MOINA,74,7310
MOIRA,70,2710
MOKEPILLY,75,3380
MOKINE,76,6401
MOLANGUL,72,4671
MOLE CREEK,74,7304
MOLE RIVER,70,2372
MOLENDINAR,72,4214
MOLESWORTH,75,3718
MOLESWORTH,74,7140
MOLEVILLE CREEK,70,2460
MOLIAGUL,75,3472
MOLKA,75,3666
MOLLERIN,76,6475
MOLLONGGHIP,75,3352
MOLLOY ISLAND,76,6290
MOLLYAN,70,2842
MOLLYMOOK,70,2539
MOLLYMOOK BEACH,70,2539
MOLOGA,75,3575
MOLONG,70,2866
MOLTEMA,74,7304
MOLYULLAH,75,3673
MON REPOS,72,4670
MONA MONA,72,4881
MONA PARK,72,4807
MONA VALE,70,1658
MONA VALE,70,1660
MONA VALE,70,2103
MONAK,70,2738
MONAL,72,4630
MONALTRIE,70,2480
MONARTO,73,5254
MONARTO SOUTH,73,5254
MONASH,69,2904
MONASH,73,5342
MONASH PARK,70,2111
MONASH UNIVERSITY,75,3800
MONBULK,75,3793
MONBULLA,73,5277
MONDAYONG,70,2540
MONDROOK,70,2430
MONDURAN,72,4671
MONDURE,72,4611
MONGA,70,2622
MONGANS BRIDGE,75,3691
MONGARLOWE,70,2622
MONGOGARIE,70,2470
MONGOLATA,73,5417
MONIA GAP,70,2675
MONIVAE,70,2850
MONJEBUP,76,6338
MONJINGUP,76,6450
MONKERAI,70,2415
MONKEY MIA,76,6537
MONKLAND,72,4570
MONOGORILBY,72,4626
MONOMEITH,75,3984
MONS,72,4556
MONSILDALE,72,4515
MONT ALBERT,75,3127
MONT ALBERT NORTH,75,3129
MONTACUTE,73,5134
MONTAGU,74,7330
MONTAGU BAY,74,7018
MONTANA,74,7304
MONTARRA,73,5172
MONTEAGLE,70,2594
MONTECOLLUM,70,2482
MONTEFIORES,70,2820
MONTEITH,73,5254
MONTELLO,74,7320
MONTEREY,70,2217
MONTGOMERY,75,3851
MONTMORENCY,75,3094
MONTO,72,4630
MONTROSE,75,3765
MONTROSE,72,4370
MONTROSE,72,4413
MONTROSE,74,7010
MONTUMANA,74,7321
MONTVILLE,72,4560
MOOBALL,70,2483
MOOBI,70,2337
MOOCKRA,73,5432
MOODIARRUP,76,6393
MOODLU,72,4510
MOODY,73,5607
MOOGA,72,4455
MOOGARA,74,7140
MOOGEM,70,2370
MOOGERAH,72,4309
MOOJEBING,76,6317
MOOKERAWA,70,2820
MOOKIMA WYBRA,70,2469
MOOLAP,75,3221
MOOLARBEN,70,2850
MOOLAWATANA,73,5731
MOOLBOOLAMAN,72,4671
MOOLERR,75,3478
MOOLIABEENEE,76,6504
MOOLLATTOO,70,2540
MOOLOO,72,4570
MOOLOOLABA,72,4557
MOOLOOLAH,72,4553
MOOLOOLAH VALLEY,72,4553
MOOLORT,75,3465
MOOLPA,70,2734
MOOMBOOLDOOL,70,2665
MOOMBRA,72,4312
MOOMIN,72,4887
MOONA PLAINS,70,2354
MOONAH,74,7009
MOONAHCULLAH,70,2710
MOONAMBEL,75,3478
MOONAN BROOK,70,2337
MOONAN FLAT,70,2337
MOONBAH,70,2627
MOONBI,70,2353
MOONBRIA,70,2710
MOONDAH,76,6503
MOONDARRA,75,3825
MOONDOONER,72,4605
MOONDYNE,76,6567
MOONEBA,70,2440
MOONEE,70,2259
MOONEE BEACH,70,2450
MOONEE PONDS,75,3039
MOONEE VALE,75,3055
MOONEY MOONEY,70,2083
MOONEY MOONEY CREEK,70,2250
MOONFORD,72,4630
MOONGAN,72,4714
MOONIE,72,4406
MOONIES HILL,76,6320
MOONLIGHT FLAT,75,3450
MOONLIGHT FLAT,75,3465
MOONMERA,72,4702
MOONPAR,70,2453
MOONTA,73,5558
MOONTA BAY,73,5558
MOONTA MINES,73,5558
MOONYOONOOKA,76,6532
MOORA,75,3612
MOORA,76,6510
MOORABBIN,75,3189
MOORABBIN AIRPORT,75,3194
MOORABOOL,75,3221
MOORAK,73,5291
MOORAL CREEK,70,2429
MOORALLA,75,3314
MOORANG,72,4340
MOORBEL,70,2804
MOORE,72,4306
MOORE CREEK,70,2340
MOORE PARK,70,2021
MOORE PARK BEACH,72,4670
MOORE RIVER NATIONAL PARK,76,6503
MOOREBANK,70,1875
MOOREBANK,70,2170
MOORES POCKET,72,4305
MOOREVILLE,74,7321
MOORIARY,76,6522
MOORILDA,70,2795
MOORILIM,75,3610
MOORINA,72,4506
MOORINA,74,7264
MOORINE ROCK,76,6425
MOORLAND,70,2443
MOORLAND,72,4670
MOORLANDS,73,5301
MOORLEAH,74,7325
MOORMBOOL WEST,75,3523
MOORNGAG,75,3673
MOORONG,70,2650
MOOROOBOOL,72,4870
MOOROODUC,75,3933
MOOROOK,73,5332
MOOROOK SOUTH,73,5332
MOOROOKA,72,4105
MOOROOLBARK,75,3138
MOOROOPNA,75,3629
MOOROOPNA NORTH,75,3629
MOOROOPNA NORTH WEST,75,3616
MOORUNDIE,73,5357
MOORWATHA,70,2640
MOOTATUNGA,73,5307
MOPARRABAH,70,2440
MOPPA,73,5355
MOPPY,70,2422
MORABY,72,4416
MORAGO,70,2710
MORANBAH,72,4744
MORANDING,75,3764
MORANG SOUTH,75,3752
MORANGARELL,70,2666
MORANGUP,76,6083
MORANS CROSSING,70,2550
MORASS BAY,74,7030
MORAWA,76,6623
MORAYFIELD,72,4506
MORBINNING,76,6304
MORCHARD,73,5431
MORDALUP,76,6258
MORDIALLOC,75,3195
MOREE,70,2400
MOREE EAST,70,2400
MOREGATTA,72,4886
MORELAND,75,3058
MORELAND WEST,75,3055
MORELLA,72,4730
MORESBY,72,4871
MORESBY,76,6530
MORGAN,73,5320
MORGAN PARK,72,4370
MORGANTOWN,76,6701
MORGANVILLE,72,4671
MORGIANA,75,3301
MORIAC,75,3240
MORIARTY,74,7307
MORINISH,72,4702
MORINISH SOUTH,72,4702
MORISSET,70,2264
MORISSET PARK,70,2264
MORLEY,76,6062
MORLEY,76,6943
MORN HILL,73,5371
MORNING BAY,70,2108
MORNINGSIDE,72,4170
MORNINGTON,75,3931
MORNINGTON,72,4825
MORNINGTON,76,6221
MORNINGTON,74,7018
MORNINGTON ISLAND,72,4871
MORORO,70,2469
MORPETH,70,2321
MORPHETT VALE,73,5162
MORPHETTS FLAT,73,5320
MORPHETTVILLE,73,5043
MORRL MORRL,75,3381
MORTDALE,70,2223
MORTLAKE,70,2137
MORTLAKE,75,3272
MORTON,70,2538
MORTON PLAINS,75,3482
MORTON VALE,72,4343
MORTONS CREEK,70,2446
MORTS ESTATE,70,2790
MORUBEN,70,2325
MORUNDAH,70,2700
MORUYA,70,2537
MORUYA HEADS,70,2537
MORVEN,70,2370
MORVEN,70,2660
MORVEN,72,4468
MORWELL,75,3840
MORWELL EAST,75,3840
MORWELL UPPER,75,3840
MORWINCHA,72,4309
MOSELEY,73,5641
MOSMAN,70,2088
MOSMAN PARK,72,4820
MOSMAN PARK,76,6012
MOSMAN PARK,76,6912
MOSQUITO CREEK,75,3551
MOSQUITO CREEK,72,4387
MOSQUITO HILL,73,5214
MOSS VALE,70,2577
MOSSGIEL,70,2878
MOSSIFACE,75,3885
MOSSMAN,72,4873
MOSSMAN GORGE,72,4873
MOSSY POINT,70,2537
MOTHAR MOUNTAIN,72,4570
MOTLEY,72,4356
MOTO,70,2426
MOULAMEIN,70,2733
MOULDEN,71,830
MOULYINNING,76,6351
MOUNT ABUNDANCE,72,4455
MOUNT ADAMS,76,6525
MOUNT ADRAH,70,2729
MOUNT ALFORD,72,4310
MOUNT ALFRED,75,3709
MOUNT ALMA,72,4680
MOUNT ANKETELL,76,6714
MOUNT ANNAN,70,2567
MOUNT AQUILA,70,2820
MOUNT ARCHER,72,4514
MOUNT ARCHER,72,4701
MOUNT ARTHUR,70,2820
MOUNT AUSTIN,70,2650
MOUNT BARKER,73,5251
MOUNT BARKER,76,6324
MOUNT BARKER JUNCTION,73,5251
MOUNT BARKER SPRINGS,73,5251
MOUNT BARKER SUMMIT,73,5251
MOUNT BARNEY,72,4287
MOUNT BEAUTY,75,3699
MOUNT BECKWORTH,75,3363
MOUNT BENSON,73,5275
MOUNT BEPPO,72,4313
MOUNT BERRYMAN,72,4341
MOUNT BEST,75,3960
MOUNT BINDANGO,72,4455
MOUNT BINGA,72,4306
MOUNT BOLTON,75,3352
MOUNT BRITTON,72,4742
MOUNT BRUNO,75,3675
MOUNT BRYAN,73,5418
MOUNT BRYAN EAST,73,5419
MOUNT BUDD,76,6522
MOUNT BUFFALO,75,3740
MOUNT BULLER,75,3723
MOUNT BURGES,76,6429
MOUNT BURNETT,75,3781
MOUNT BURR,73,5279
MOUNT BURRELL,70,2484
MOUNT BUTE,75,3324
MOUNT BYRON,72,4312
MOUNT CAMEL,75,3523
MOUNT CAMERON,75,3370
MOUNT CARBINE,72,4871
MOUNT CAROLINE,76,6410
MOUNT CHALMERS,72,4702
MOUNT CHARLES,73,5267
MOUNT CHARLTON,72,4741
MOUNT CLAREMONT,76,6010
MOUNT CLARENCE,76,6330
MOUNT CLEAR,75,3350
MOUNT COLAH,70,2079
MOUNT COLE,75,3377
MOUNT COLE CREEK,75,3377
MOUNT COLLIERY,72,4370
MOUNT COLLINS,70,2794
MOUNT COMPASS,73,5210
MOUNT COOKE,76,6390
MOUNT COOLON,72,4804
MOUNT COOLUM,72,4573
MOUNT COOPER,70,2631
MOUNT COOPER,73,5671
MOUNT COOT-THA,72,4066
MOUNT COTTON,72,4165
MOUNT COTTRELL,75,3024
MOUNT CRAWFORD,73,5351
MOUNT CROSBY,72,4306
MOUNT CRYSTAL,70,2665
MOUNT DAMPER,73,5654
MOUNT DANDENONG,75,3767
MOUNT DARRAGH,70,2632
MOUNT DAVID,70,2795
MOUNT DEBATEABLE,72,4625
MOUNT DEE,70,2320
MOUNT DELANEY,72,4514
MOUNT DIRECTION,74,7252
MOUNT DORAN,75,3334
MOUNT DRUITT,70,2770
MOUNT DRUITT VILLAGE,70,2770
MOUNT DRUMMOND,73,5607
MOUNT DUNEED,75,3216
MOUNT DUTTON BAY,73,5607
MOUNT ECCLES,75,3953
MOUNT ECCLES SOUTH,75,3953
MOUNT EDWARDS,72,4309
MOUNT EGERTON,75,3352
MOUNT ELIZA,75,3930
MOUNT ELLIOT,70,2250
MOUNT ELLIOT,72,4816
MOUNT ELPHINSTONE,76,6330
MOUNT EMLYN,72,4357
MOUNT EMU,75,3351
MOUNT ENNISKILLEN,72,4472
MOUNT ERIN,76,6532
MOUNT EVELYN,75,3796
MOUNT FAIRY,70,2580
MOUNT FIELD,74,7140
MOUNT FORBES,72,4340
MOUNT FOSTER,70,2824
MOUNT FOX,72,4850
MOUNT FRANKLIN,75,3461
MOUNT FRENCH,72,4310
MOUNT FROME,70,2850
MOUNT GAMBIER,73,5290
MOUNT GAMBIER,73,5291
MOUNT GAMBIER EAST,73,5291
MOUNT GAMBIER WEST,73,5291
MOUNT GARDINER,72,4705
MOUNT GARNET,72,4872
MOUNT GEORGE,70,2424
MOUNT GEORGE,73,5155
MOUNT GIPPS,70,2880
MOUNT GIPPS,72,4285
MOUNT GLASGOW,75,3371
MOUNT GLORIOUS,72,4520
MOUNT GRAVATT,72,4122
MOUNT GRAVATT EAST,72,4122
MOUNT HALLEN,72,4312
MOUNT HAMPTON,76,6426
MOUNT HARDEY,76,6302
MOUNT HARDMAN,76,6765
MOUNT HARRIS,70,2824
MOUNT HAWTHORN,76,6016
MOUNT HAWTHORN,76,6915
MOUNT HELEN,75,3350
MOUNT HELENA,76,6082
MOUNT HICKS,74,7325
MOUNT HILL,76,6528
MOUNT HOLLAND,76,6426
MOUNT HOOGHLY,75,3472
MOUNT HOPE,70,2877
MOUNT HOPE,73,5607
MOUNT HOREB,70,2729
MOUNT HORNER,76,6525
MOUNT HUNTER,70,2570
MOUNT HUTTON,70,2290
MOUNT HUTTON,72,4454
MOUNT IRVINE,70,2786
MOUNT IRVING,72,4401
MOUNT ISA,72,4825
MOUNT ISA EAST,72,4825
MOUNT JACKSON,76,6426
MOUNT JAGGED,73,5211
MOUNT JOY,73,5670
MOUNT JUKES,72,4740
MOUNT JULIAN,72,4800
MOUNT KEIRA,70,2500
MOUNT KELLY,72,4807
MOUNT KEMBLA,70,2526
MOUNT KILCOY,72,4515
MOUNT KNOWLES,70,2850
MOUNT KURING-GAI,70,2080
MOUNT KYNOCH,72,4350
MOUNT LAMBIE,70,2790
MOUNT LARCOM,72,4695
MOUNT LAWLESS,72,4625
MOUNT LAWLEY,76,6050
MOUNT LAWLEY,76,6929
MOUNT LEWIS,70,2190
MOUNT LEWIS,70,2200
MOUNT LIGHT,73,5271
MOUNT LINDESAY,72,4287
MOUNT LINDESAY,76,6333
MOUNT LINDSEY,70,2575
MOUNT LLOYD,74,7140
MOUNT LOFTY,72,4350
MOUNT LOFTY,73,5152
MOUNT LONARCH,75,3468
MOUNT LOUISA,72,4814
MOUNT LOW,72,4818
MOUNT LUKE,72,4352
MOUNT MACARTHUR,72,4723
MOUNT MACEDON,75,3441
MOUNT MACKAY,72,4854
MOUNT MACKENZIE,70,2372
MOUNT MADDEN,76,6356
MOUNT MAGNET,76,6638
MOUNT MAGNIFICENT,73,5210
MOUNT MAJOR,75,3646
MOUNT MARIA,72,4674
MOUNT MARLOW,72,4800
MOUNT MARROW,72,4306
MOUNT MARSDEN,70,2849
MOUNT MARSH,70,2469
MOUNT MARSHALL,72,4362
MOUNT MARTHA,75,3934
MOUNT MARTIN,72,4754
MOUNT MARY,73,5374
MOUNT MCDONALD,70,2793
MOUNT MCEUEN,72,4606
MOUNT MCINTYRE,73,5279
MOUNT MCKENZIE,73,5353
MOUNT MEE,72,4521
MOUNT MELLUM,72,4550
MOUNT MELVILLE,76,6330
MOUNT MERCER,75,3352
MOUNT MITCHELL,70,2365
MOUNT MITCHELL,75,3352
MOUNT MOLAR,72,4361
MOUNT MOLLOY,72,4871
MOUNT MORGAN,72,4714
MOUNT MORIAC,75,3240
MOUNT MORIAH,72,4403
MOUNT MORT,72,4340
MOUNT MULGRAVE,72,4871
MOUNT MULLIGAN,72,4871
MOUNT MURCHISON,72,4715
MOUNT MURRAY,70,2577
MOUNT NAPIER,75,3301
MOUNT NASURA,76,6112
MOUNT NATHAN,72,4211
MOUNT NEBO,72,4520
MOUNT NELSON,74,7007
MOUNT NEY,76,6447
MOUNT OBSERVATION,73,5255
MOUNT OBSERVATION,76,6302
MOUNT OLIVE,70,2330
MOUNT OLIVE,70,2787
MOUNT OMMANEY,72,4074
MOUNT OSMOND,73,5064
MOUNT OSSA,72,4741
MOUNT OUSLEY,70,2519
MOUNT PALMER,76,6426
MOUNT PANORAMA,70,2795
MOUNT PELION,72,4741
MOUNT PERRY,72,4671
MOUNT PETER,72,4869
MOUNT PLEASANT,70,2519
MOUNT PLEASANT,75,3350
MOUNT PLEASANT,72,4521
MOUNT PLEASANT,72,4740
MOUNT PLEASANT,73,5235
MOUNT PLEASANT,76,6153
MOUNT PLUTO,72,4800
MOUNT PRITCHARD,70,2170
MOUNT PROSPECT,75,3364
MOUNT RAE,70,2580
MOUNT RANKIN,70,2795
MOUNT RASCAL,72,4350
MOUNT RICHMOND,75,3305
MOUNT RICHON,76,6112
MOUNT RIVERS,70,2311
MOUNT RIVERVIEW,70,2774
MOUNT ROMANCE,76,6333
MOUNT ROOPER,72,4802
MOUNT ROWAN,75,3352
MOUNT ROYAL,70,2330
MOUNT RUMNEY,74,7170
MOUNT RUSSELL,70,2360
MOUNT SABINE,75,3236
MOUNT SAINT THOMAS,70,2500
MOUNT SAMSON,72,4520
MOUNT SCHANK,73,5291
MOUNT SCOBIE,75,3620
MOUNT SEAVIEW,70,2446
MOUNT SEYMOUR,74,7120
MOUNT SHEILA,76,6751
MOUNT SHERIDAN,72,4868
MOUNT SHERIDAN,76,6355
MOUNT SLIDE,75,3763
MOUNT ST JOHN,72,4818
MOUNT STANLEY,72,4306
MOUNT STEADMAN,72,4650
MOUNT STIRLING,76,6383
MOUNT STROMLO,69,2611
MOUNT STUART,72,4811
MOUNT STUART,74,7000
MOUNT SURPRISE,72,4871
MOUNT SURROUND,72,4809
MOUNT SYLVIA,72,4343
MOUNT TABOR,72,4370
MOUNT TAMBORINE,72,4272
MOUNT TARAMPA,72,4311
MOUNT TARCOOLA,76,6530
MOUNT TASSIE,75,3844
MOUNT TAYLOR,75,3875
MOUNT TEMPLETON,73,5461
MOUNT TENANDRA,70,2828
MOUNT THORLEY,70,2330
MOUNT TOM,72,4677
MOUNT TOMAH,70,2758
